keyword,rank,org_id,tbl_id,table_name,stat_name,org_name,start_period,end_period,vw_cd,list_id,official_url
독거노인,16,117,DT_117071_J005,노인의 노인연령에 대한 인지,노인실태조사,보건복지부,2023,2023,MT_ZTITLE,117_11771_002_010,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117071_J005&conn_path=I2
독거노인,17,117,DT_117071_G004,노인의 노인일자리사업 참여 경험,노인실태조사,보건복지부,2023,2023,MT_ZTITLE,117_11771_002_007,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117071_G004&conn_path=I2
독거노인,18,117,DT_117071_B002,노인의 만성질환(의사진단 기준) 개수,노인실태조사,보건복지부,2023,2023,MT_ZTITLE,117_11771_002_002,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117071_B002&conn_path=I2
독거노인,19,117,DT_117071_E002,노인의 비동거 자녀와의 경제적 지원 교환,노인실태조사,보건복지부,2023,2023,MT_ZTITLE,117_11771_002_005,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117071_E002&conn_path=I2
독거노인,20,117,DT_117071_H002,노인의 사회단체활동 참여율,노인실태조사,보건복지부,2023,2023,MT_ZTITLE,117_11771_002_008,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117071_H002&conn_path=I2
우울감 경험률,1,177,DT_117_12_Y068,우울감 경험률,청소년건강행태조사,질병관리청,2005,2025,MT_ZTITLE,117_11758_011,https://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_117_12_Y068&conn_path=I2
우울감 경험률,2,331,DT_920012N_2052,우울감 경험률(19세 이상),한국의료패널조사,한국보건사회연구원,2019,2023,MT_ZTITLE,331_33110_001_009,https://kosis.kr/statHtml/statHtml.do?orgId=331&tblId=DT_920012N_2052&conn_path=I2
우울감 경험률,3,143,DT_11430227_2025,우울감 경험 실태,농어업인등에대한복지실태조사,농촌진흥청,2025,2025,MT_ZTITLE,K1_13_003_002_001,https://kosis.kr/statHtml/statHtml.do?orgId=143&tblId=DT_11430227_2025&conn_path=I2
우울감 경험률,4,154,DT_117079_25BB002037,우울감 경험,전국다문화가족실태조사,성평등가족부,2024,2024,MT_ZTITLE,B_16_002_002,https://kosis.kr/statHtml/statHtml.do?orgId=154&tblId=DT_117079_25BB002037&conn_path=I2
우울감 경험률,5,143,DT_11430227_2024,우울감 경험 실태,농어업인등에대한복지실태조사,농촌진흥청,2024,2024,MT_ZTITLE,K1_13_002_002_005,https://kosis.kr/statHtml/statHtml.do?orgId=143&tblId=DT_11430227_2024&conn_path=I2
우울감 경험률,6,177,DT_H_MENTAL_DEPRESS,시·군·구별 연간 우울감 경험률,지역사회건강조사,질병관리청,2008,2025,MT_ZTITLE,F_001_001_007,https://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_H_MENTAL_DEPRESS&conn_path=I2
우울감 경험률,7,331,DT_331001_2021BE006,기혼여성(19~49세)의 분만 이후 1년 내 산후우울감 경험 여부,가족과출산조사,한국보건사회연구원,2021,2024,MT_ZTITLE,F_50_001_002_005,https://kosis.kr/statHtml/statHtml.do?orgId=331&tblId=DT_331001_2021BE006&conn_path=I2
우울감 경험률,8,331,DT_331001_2021BE007,기혼여성(19~49세)의 산후우울감 경험 후 진단 검사나 상담을 받아본 경험,가족과출산조사,한국보건사회연구원,2021,2024,MT_ZTITLE,F_50_001_002_005,https://kosis.kr/statHtml/statHtml.do?orgId=331&tblId=DT_331001_2021BE007&conn_path=I2
우울감 경험률,9,154,DT_117079_25DD004015,지난 1년간 우울감 경험,전국다문화가족실태조사,성평등가족부,2024,2024,MT_ZTITLE,B_16_002_004,https://kosis.kr/statHtml/statHtml.do?orgId=154&tblId=DT_117079_25DD004015&conn_path=I2
우울감 경험률,10,117,DT_117098_2024A013,우울증 평가도구(CES-D 11문항)에 따른 우울증 평가결과,노숙인등의실태조사,보건복지부,2024,2024,MT_ZTITLE,117_117098_003_001,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117098_2024A013&conn_path=I2
우울감 경험률,11,117,DT_117101_2023A046,산후 우울감을 경험한 산모 비율 및 경험한 기간,산후조리실태조사,보건복지부,2023,2023,MT_ZTITLE,117_001_007_002,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117101_2023A046&conn_path=I2
우울감 경험률,12,143,DT_11430227_2023,지난 1년 동안 2주 이상 우울감을 느낀 경험,농어업인등에대한복지실태조사,농촌진흥청,2023,2023,MT_ZTITLE,114_11437_002_006,https://kosis.kr/statHtml/statHtml.do?orgId=143&tblId=DT_11430227_2023&conn_path=I2
우울감 경험률,13,117,DT_117101_2023A045,산후조리 동안 산후진찰 외의 진료 경험,산후조리실태조사,보건복지부,2023,2023,MT_ZTITLE,117_001_007_002,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117101_2023A045&conn_path=I2
우울감 경험률,14,164,DT_164003_B034,사이버폭력 피해 경험 후 심리상태 : 우울·불안하거나 심한 스트레스를 받았음,사이버폭력실태조사,방송미디어통신위원회,2021,2025,MT_ZTITLE,C_001_002,https://kosis.kr/statHtml/statHtml.do?orgId=164&tblId=DT_164003_B034&conn_path=I2
우울감 경험률,15,164,DT_164003_A034,사이버폭력 피해 경험 후 심리상태 : 우울·불안하거나 심한 스트레스를 받았음,사이버폭력실태조사,방송미디어통신위원회,2021,2025,MT_ZTITLE,C_001_001,https://kosis.kr/statHtml/statHtml.do?orgId=164&tblId=DT_164003_A034&conn_path=I2
우울감 경험률,16,117,DT_117050_B004,주요우울장애 경험자의 사회인구학적 분포(현재),정신건강실태조사,보건복지부,2022,2022,MT_ZTITLE,117_11750_006_002,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117050_B004&conn_path=I2
우울감 경험률,17,114,DT_114036_2024_B010,지난 1년간 우울 및 자살생각 경험 여부,여성농업인실태조사,농림축산식품부,2023,2023,MT_ZTITLE,K1_30_001_002,https://kosis.kr/statHtml/statHtml.do?orgId=114&tblId=DT_114036_2024_B010&conn_path=I2
우울감 경험률,18,143,DT_11430227_2022,정신건강(우울감),농어업인등에대한복지실태조사,농촌진흥청,2022,2022,MT_ZTITLE,114_11437_002_005,https://kosis.kr/statHtml/statHtml.do?orgId=143&tblId=DT_11430227_2022&conn_path=I2
우울감 경험률,19,417,DT_417001_0001,"어제의 주관적 정서 경험 (행복감, 걱정, 우울감)",사회통합실태조사,한국행정연구원,2013,2025,MT_ZTITLE,D2_002_001,https://kosis.kr/statHtml/statHtml.do?orgId=417&tblId=DT_417001_0001&conn_path=I2
우울감 경험률,20,117,DT_117050_B013,물질사용장애 경험자의 사회인구학적 분포(현재),정신건강실태조사,보건복지부,2022,2022,MT_ZTITLE,117_11750_006_002,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117050_B013&conn_path=I2
사회단체 참여율,1,154,DT_MOGE_3000400129_2025_2,중앙행정기관 위원회별 여성참여 현황,중앙행정기관및지방자치단체소속위원회여성참여현황,성평등가족부,2025,2025,MT_ZTITLE,B_17,https://kosis.kr/statHtml/statHtml.do?orgId=154&tblId=DT_MOGE_3000400129_2025_2&conn_path=I2
사회단체 참여율,2,154,DT_MOGE_3000400129_2025_1,중앙행정기관 위원회별 여성참여 현황,중앙행정기관및지방자치단체소속위원회여성참여현황,성평등가족부,2025,2025,MT_ZTITLE,B_17,https://kosis.kr/statHtml/statHtml.do?orgId=154&tblId=DT_MOGE_3000400129_2025_1&conn_path=I2
사회단체 참여율,3,154,DT_MOGE_3000400129_2024_6,중앙행정기관 위원회별 여성참여 현황,중앙행정기관및지방자치단체소속위원회여성참여현황,성평등가족부,2024,2024,MT_ZTITLE,B_17,https://kosis.kr/statHtml/statHtml.do?orgId=154&tblId=DT_MOGE_3000400129_2024_6&conn_path=I2
사회단체 참여율,4,154,DT_MOGE_3000400129_2024_7,중앙행정기관 위원회별 여성참여 현황,중앙행정기관및지방자치단체소속위원회여성참여현황,성평등가족부,2024,2024,MT_ZTITLE,B_17,https://kosis.kr/statHtml/statHtml.do?orgId=154&tblId=DT_MOGE_3000400129_2024_7&conn_path=I2
사회단체 참여율,5,437,DT_43701N_114,사회단체 활동 여부 및 참여한 단체 유형,북한이탈주민실태조사,북한이탈주민지원재단(남북하나재단),2017,2025,MT_ZTITLE,D2_437001_002,https://kosis.kr/statHtml/statHtml.do?orgId=437&tblId=DT_43701N_114&conn_path=I2
사회단체 참여율,6,114,DT_114055_A038,일반 사회단체 참여 정도 및 이유,귀농귀촌실태조사,농림축산식품부,2019,2025,MT_ZTITLE,F1_001_001_006,https://kosis.kr/statHtml/statHtml.do?orgId=114&tblId=DT_114055_A038&conn_path=I2
사회단체 참여율,7,114,DT_114055_B043,일반 사회단체 참여 정도 및 이유,귀농귀촌실태조사,농림축산식품부,2019,2025,MT_ZTITLE,F1_001_002_006,https://kosis.kr/statHtml/statHtml.do?orgId=114&tblId=DT_114055_B043&conn_path=I2
사회단체 참여율,8,143,DT_11430150_2024,참여하고 있는 지역사회단체 종류,농어업인등에대한복지실태조사,농촌진흥청,2024,2024,MT_ZTITLE,K1_13_002_002_004,https://kosis.kr/statHtml/statHtml.do?orgId=143&tblId=DT_11430150_2024&conn_path=I2
사회단체 참여율,9,143,DT_11430152_2024,지역사회단체 미참여 이유,농어업인등에대한복지실태조사,농촌진흥청,2024,2024,MT_ZTITLE,K1_13_002_002_004,https://kosis.kr/statHtml/statHtml.do?orgId=143&tblId=DT_11430152_2024&conn_path=I2
사회단체 참여율,10,143,DT_11437170_2024,지역사회단체 참여 만족도,농어업인등에대한복지실태조사,농촌진흥청,2024,2024,MT_ZTITLE,K1_13_002_002_004,https://kosis.kr/statHtml/statHtml.do?orgId=143&tblId=DT_11437170_2024&conn_path=I2
사회단체 참여율,11,109,DT_109006_G002,보훈대상자의 단체 참여 경험 및 참여 단체,국가보훈대상자생활실태조사,국가보훈부,2018,2024,MT_ZTITLE,D3_002_007,https://kosis.kr/statHtml/statHtml.do?orgId=109&tblId=DT_109006_G002&conn_path=I2
사회단체 참여율,12,154,DT_MOGE_3000400127,중앙행정기관 기관별 여성참여 현황,중앙행정기관및지방자치단체소속위원회여성참여현황,성평등가족부,2018,2025,MT_ZTITLE,B_17,https://kosis.kr/statHtml/statHtml.do?orgId=154&tblId=DT_MOGE_3000400127&conn_path=I2
사회단체 참여율,13,154,DT_MOGE_3000400115,지방자치단체 소속 위원회 여성참여 현황,중앙행정기관및지방자치단체소속위원회여성참여현황,성평등가족부,2017,2024,MT_ZTITLE,B_17,https://kosis.kr/statHtml/statHtml.do?orgId=154&tblId=DT_MOGE_3000400115&conn_path=I2
사회단체 참여율,14,154,DT_MOGE_3000400129_2023_12,중앙행정기관 위원회별 여성참여 현황,중앙행정기관및지방자치단체소속위원회여성참여현황,성평등가족부,2023,2023,MT_ZTITLE,B_17,https://kosis.kr/statHtml/statHtml.do?orgId=154&tblId=DT_MOGE_3000400129_2023_12&conn_path=I2
사회단체 참여율,15,154,DT_MOGE_3000400129_2023_6,중앙행정기관 위원회별 여성참여 현황,중앙행정기관및지방자치단체소속위원회여성참여현황,성평등가족부,2023,2023,MT_ZTITLE,B_17,https://kosis.kr/statHtml/statHtml.do?orgId=154&tblId=DT_MOGE_3000400129_2023_6&conn_path=I2
사회단체 참여율,16,154,DT_MOGE_3000400129_2021_2,중앙행정기관 위원회별 여성참여 현황,중앙행정기관및지방자치단체소속위원회여성참여현황,성평등가족부,2022,2022,MT_ZTITLE,B_17,https://kosis.kr/statHtml/statHtml.do?orgId=154&tblId=DT_MOGE_3000400129_2021_2&conn_path=I2
사회단체 참여율,17,154,DT_MOGE_3000400129_2022_12,중앙행정기관 위원회별 여성참여 현황,중앙행정기관및지방자치단체소속위원회여성참여현황,성평등가족부,2022,2022,MT_ZTITLE,B_17,https://kosis.kr/statHtml/statHtml.do?orgId=154&tblId=DT_MOGE_3000400129_2022_12&conn_path=I2
사회단체 참여율,18,143,DT_11430324_2024,공동체 활동 참여,농어업인등에대한복지실태조사,농촌진흥청,2024,2024,MT_ZTITLE,K1_13_002_002_004,https://kosis.kr/statHtml/statHtml.do?orgId=143&tblId=DT_11430324_2024&conn_path=I2
사회단체 참여율,19,117,DT_117071_H002,노인의 사회단체활동 참여율,노인실태조사,보건복지부,2023,2023,MT_ZTITLE,117_11771_002_008,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117071_H002&conn_path=I2
사회단체 참여율,20,417,DT_417001_0027,정치·사회 현안에 대한 의견 피력 경험 여부,사회통합실태조사,한국행정연구원,2013,2025,MT_ZTITLE,D2_002_002,https://kosis.kr/statHtml/statHtml.do?orgId=417&tblId=DT_417001_0027&conn_path=I2
삶의 만족도,1,170,DT_170002_G001,"삶의 만족도, 삶의 행복감 정도, 삶에 있어 자유로운 선택, 우리 사회에 대한 신뢰 정도(평균)",청년의삶실태조사,국무조정실,2022,2024,MT_ZTITLE,B_B_170_G,https://kosis.kr/statHtml/statHtml.do?orgId=170&tblId=DT_170002_G001&conn_path=I2
삶의 만족도,2,127,DT_120019N_2021_029,삶의 만족도,스마트폰과의존실태조사,과학기술정보통신부,2018,2025,MT_ZTITLE,110_12019_2016,https://kosis.kr/statHtml/statHtml.do?orgId=127&tblId=DT_120019N_2021_029&conn_path=I2
삶의 만족도,3,402,DT_ES2017_037,삶의 만족도,아동청소년인권실태조사,한국청소년정책연구원,2017,2025,MT_ZTITLE,402_siew6548_2017_50_20,https://kosis.kr/statHtml/statHtml.do?orgId=402&tblId=DT_ES2017_037&conn_path=I2
삶의 만족도,4,402,DT_402002_2020M001,삶의 만족도,한국아동청소년패널조사,한국청소년정책연구원,2020,2024,MT_ZTITLE,B_23_001_002_004,https://kosis.kr/statHtml/statHtml.do?orgId=402&tblId=DT_402002_2020M001&conn_path=I2
삶의 만족도,5,402,DT_402002_2020D001,삶의 만족도,한국아동청소년패널조사,한국청소년정책연구원,2020,2024,MT_ZTITLE,B_23_001_001_004,https://kosis.kr/statHtml/statHtml.do?orgId=402&tblId=DT_402002_2020D001&conn_path=I2
삶의 만족도,6,438,DT_438001_CE007,현재 삶의 만족도,장애인삶패널조사,한국장애인개발원,2018,2024,MT_ZTITLE,D3_003_003_005,https://kosis.kr/statHtml/statHtml.do?orgId=438&tblId=DT_438001_CE007&conn_path=I2
삶의 만족도,7,438,DT_438001_AF035,현재 삶의 만족도,장애인삶패널조사,한국장애인개발원,2018,2024,MT_ZTITLE,D3_003_001_006,https://kosis.kr/statHtml/statHtml.do?orgId=438&tblId=DT_438001_AF035&conn_path=I2
삶의 만족도,8,101,DT_2019_133_1TM9013X,삶의 만족도,생활시간조사,국가데이터처,2019,2024,MT_ZTITLE,B_9_001_005,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_2019_133_1TM9013X&conn_path=I2
삶의 만족도,9,117,DT_117074_2023_A159,삶의 중요한 영역들에 대한 만족도,아동종합실태조사,보건복지부,2023,2023,MT_ZTITLE,117_11774_001_010,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117074_2023_A159&conn_path=I2
삶의 만족도,10,468,DT_468001_C012,삶의 만족도,지원·보호아동및자립준비청년패널조사,아동권리보장원,2023,2023,MT_ZTITLE,468_003_006,https://kosis.kr/statHtml/statHtml.do?orgId=468&tblId=DT_468001_C012&conn_path=I2
삶의 만족도,11,468,DT_468001_A003,삶의 만족도,지원·보호아동및자립준비청년패널조사,아동권리보장원,2023,2023,MT_ZTITLE,468_001_003,https://kosis.kr/statHtml/statHtml.do?orgId=468&tblId=DT_468001_A003&conn_path=I2
삶의 만족도,12,468,DT_468001_B023,삶의 만족도,지원·보호아동및자립준비청년패널조사,아동권리보장원,2023,2023,MT_ZTITLE,468_002_013,https://kosis.kr/statHtml/statHtml.do?orgId=468&tblId=DT_468001_B023&conn_path=I2
삶의 만족도,13,405,DT_405001_I183,삶의 여러 측면에서의 만족도,한국미디어패널조사,정보통신정책연구원,2021,2025,MT_ZTITLE,N1_34_001_002_010_002,https://kosis.kr/statHtml/statHtml.do?orgId=405&tblId=DT_405001_I183&conn_path=I2
삶의 만족도,14,383,DT_383005_H0011,보호자의 삶의 만족 정도,발달장애인일과삶실태조사,한국장애인고용공단,2022,2025,MT_ZTITLE,D_003_006,https://kosis.kr/statHtml/statHtml.do?orgId=383&tblId=DT_383005_H0011&conn_path=I2
삶의 만족도,15,109,DT_109006_E010_1,보훈대상자의 삶의 만족,국가보훈대상자생활실태조사,국가보훈부,2024,2024,MT_ZTITLE,R_4_001,https://kosis.kr/statHtml/statHtml.do?orgId=109&tblId=DT_109006_E010_1&conn_path=I2
삶의 만족도,16,154,DT_154022_22AA201800,삶에 대한 인식_내 삶에 만족한다,위기청소년지원기관이용자생활실태조사,성평등가족부,2021,2024,MT_ZTITLE,B_001,https://kosis.kr/statHtml/statHtml.do?orgId=154&tblId=DT_154022_22AA201800&conn_path=I2
삶의 만족도,17,114,DT_114036_2024_D001,전반적 삶의 만족도,여성농업인실태조사,농림축산식품부,2023,2023,MT_ZTITLE,K1_30_001_004,https://kosis.kr/statHtml/statHtml.do?orgId=114&tblId=DT_114036_2024_D001&conn_path=I2
삶의 만족도,18,417,DT_417001_0002,삶에 대한 만족도,사회통합실태조사,한국행정연구원,2013,2025,MT_ZTITLE,D2_002_001,https://kosis.kr/statHtml/statHtml.do?orgId=417&tblId=DT_417001_0002&conn_path=I2
삶의 만족도,19,113,DT_113_STBL_1032572,삶에 대한 만족도,체육인실태조사,문화체육관광부,2024,2024,MT_ZTITLE,H2_006_002,https://kosis.kr/statHtml/statHtml.do?orgId=113&tblId=DT_113_STBL_1032572&conn_path=I2
삶의 만족도,20,113,DT_113_STBL_1032696,삶에 대한 만족도,체육인실태조사,문화체육관광부,2024,2024,MT_ZTITLE,H2_006_004,https://kosis.kr/statHtml/statHtml.do?orgId=113&tblId=DT_113_STBL_1032696&conn_path=I2
사회복지시설,1,438,DT_438001_AF005,사회복지시설 이용 현황,장애인삶패널조사,한국장애인개발원,2018,2024,MT_ZTITLE,D3_003_001_006,https://kosis.kr/statHtml/statHtml.do?orgId=438&tblId=DT_438001_AF005&conn_path=I2
사회복지시설,2,460,TX_315_2009_H1384,사회복지시설 미집행면적현황(시군구),도시계획현황,한국국토정보공사,2008,2024,MT_ZTITLE,315_31502_010_001,https://kosis.kr/statHtml/statHtml.do?orgId=460&tblId=TX_315_2009_H1384&conn_path=I2
사회복지시설,3,460,TX_315_2009_H1425,사회복지시설 미집행추정사업비현황(시군구),도시계획현황,한국국토정보공사,2008,2024,MT_ZTITLE,315_31502_010_003,https://kosis.kr/statHtml/statHtml.do?orgId=460&tblId=TX_315_2009_H1425&conn_path=I2
사회복지시설,4,460,TX_315_2009_H1058,사회복지시설,도시계획현황,한국국토정보공사,2005,2024,MT_ZTITLE,315_31502_005,https://kosis.kr/statHtml/statHtml.do?orgId=460&tblId=TX_315_2009_H1058&conn_path=I2
사회복지시설,5,460,TX_315_2009_H1342,사회복지시설 미집행현황(시군구),도시계획현황,한국국토정보공사,2008,2024,MT_ZTITLE,315_31502_010_006,https://kosis.kr/statHtml/statHtml.do?orgId=460&tblId=TX_315_2009_H1342&conn_path=I2
사회복지시설,6,110,DT_110001_A043,사회복지시설 수,한국도시통계,행정안전부,2023,2023,MT_ZTITLE,B_22_001_011,https://kosis.kr/statHtml/statHtml.do?orgId=110&tblId=DT_110001_A043&conn_path=I2
사회복지시설,7,117,DT_117098_2024A018,노숙인의 노숙 이후 사회복지 서비스 이용 경험,노숙인등의실태조사,보건복지부,2024,2024,MT_ZTITLE,117_117098_003_003,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117098_2024A018&conn_path=I2
사회복지시설,8,117,DT_117098_2024A019,노숙인의 사회복지서비스 만족도,노숙인등의실태조사,보건복지부,2024,2024,MT_ZTITLE,117_117098_003_003,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117098_2024A019&conn_path=I2
사회복지시설,9,438,DT_438001_AE011,사회복지/고용정보 획득방법(1순위),장애인삶패널조사,한국장애인개발원,2018,2024,MT_ZTITLE,D3_003_001_005,https://kosis.kr/statHtml/statHtml.do?orgId=438&tblId=DT_438001_AE011&conn_path=I2
사회복지시설,10,117,DT_117108_D033,집단이용시설 유형별 신고자,장애인학대현황,보건복지부,2018,2024,MT_ZTITLE,G_002_004,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117108_D033&conn_path=I2
사회복지시설,11,117,DT_117108_D038,집단이용시설 유형별 응급조치,장애인학대현황,보건복지부,2018,2024,MT_ZTITLE,G_002_004,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117108_D038&conn_path=I2
사회복지시설,12,117,DT_117108_D035,집단이용시설 유형별 장애인학대 유형,장애인학대현황,보건복지부,2018,2024,MT_ZTITLE,G_002_004,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117108_D035&conn_path=I2
사회복지시설,13,117,DT_117108_D040,집단이용시설 유형별 피해장애인 사법지원 유형,장애인학대현황,보건복지부,2018,2024,MT_ZTITLE,G_002_004,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117108_D040&conn_path=I2
사회복지시설,14,117,DT_117108_D030,집단이용시설 유형별 피해장애인 성별 및 연령,장애인학대현황,보건복지부,2018,2024,MT_ZTITLE,G_002_004,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117108_D030&conn_path=I2
사회복지시설,15,117,DT_117108_D031,집단이용시설 유형별 피해장애인 장애유형,장애인학대현황,보건복지부,2018,2024,MT_ZTITLE,G_002_004,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117108_D031&conn_path=I2
사회복지시설,16,117,DT_117108_D032,집단이용시설 유형별 피해장애인 장애정도,장애인학대현황,보건복지부,2018,2024,MT_ZTITLE,G_002_004,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117108_D032&conn_path=I2
사회복지시설,17,117,DT_117108_D034,집단이용시설 유형별 학대 지속기간,장애인학대현황,보건복지부,2019,2024,MT_ZTITLE,G_002_004,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117108_D034&conn_path=I2
사회복지시설,18,117,DT_117108_D064,집단이용시설 학대행위자와 피해장애인과의 관계,장애인학대현황,보건복지부,2021,2024,MT_ZTITLE,G_002_004,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117108_D064&conn_path=I2
사회복지시설,19,101,DT_3KB9027,[사회복지 서비스업] 시도/산업/직능별 종사자 현황,서비스업조사,국가데이터처,2024,2024,MT_ZTITLE,O_8_001_002,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_3KB9027&conn_path=I2
사회복지시설,20,101,DT_1SSWE032R,"향후 늘려야 할 공공시설 (복수응답, 13세 이상 인구)",사회조사,국가데이터처,2009,2025,MT_ZTITLE,D21A_2009,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1SSWE032R&conn_path=I2
사회복지전담 공무원,1,117,DT_117108_D033,집단이용시설 유형별 신고자,장애인학대현황,보건복지부,2018,2024,MT_ZTITLE,G_002_004,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117108_D033&conn_path=I2
사회복지전담 공무원,2,117,DT_117108_C019,발생장소별 학대행위자 유형,장애인학대현황,보건복지부,2019,2024,MT_ZTITLE,G_002_005,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117108_C019&conn_path=I2
사회복지전담 공무원,3,117,DT_117108_C017,장애인학대 유형별 학대행위자와 피해장애인과의 관계,장애인학대현황,보건복지부,2018,2024,MT_ZTITLE,G_002_005,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117108_C017&conn_path=I2
사회복지전담 공무원,4,117,DT_117108_D070,재학대 행위자와 피해장애인과의 관계,장애인학대현황,보건복지부,2023,2024,MT_ZTITLE,G_002_004,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117108_D070&conn_path=I2
사회복지전담 공무원,5,117,DT_117108_C008,학대행위자와 피해장애인과의 관계,장애인학대현황,보건복지부,2018,2024,MT_ZTITLE,G_002_005,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117108_C008&conn_path=I2
사회복지전담 공무원,6,117,DT_117108_D002,발달장애인 학대 신고자 유형,장애인학대현황,보건복지부,2018,2024,MT_ZTITLE,G_002_004,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117108_D002&conn_path=I2
사회복지전담 공무원,7,117,DT_117064_A003,시도별 신고자 유형,학대피해아동보호현황,보건복지부,2018,2024,MT_ZTITLE,117_11764_00B,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117064_A003&conn_path=I2
사회복지전담 공무원,8,117,DT_117108_A007,신고 및 비신고의무자 유형에 따른 신고 건수,장애인학대현황,보건복지부,2018,2024,MT_ZTITLE,G_002_003,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117108_A007&conn_path=I2
사회복지전담 공무원,9,110,TX_110_2009_H1006_2,일반직공무원 직렬별 전담직위 현원,지방자치단체공무원인사통계,행정안전부,2013,2024,MT_ZTITLE,110_11027_010,https://kosis.kr/statHtml/statHtml.do?orgId=110&tblId=TX_110_2009_H1006_2&conn_path=I2
사회복지전담 공무원,10,174,DT_163002_A014,"직렬별 현원 : 과학기술·행정·관리운영직군 시간선택제, 일반임기제(시간선택제), 전담직위",국가공무원인사통계,인사혁신처,2017,2024,MT_ZTITLE,R_3_001,https://kosis.kr/statHtml/statHtml.do?orgId=174&tblId=DT_163002_A014&conn_path=I2
사회복지전담 공무원,11,117,TX_117_2009_H5014,신고자 유형별 신고접수 건수,노인학대현황,보건복지부,2005,2024,MT_ZTITLE,117_11767_001,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=TX_117_2009_H5014&conn_path=I2
사회복지전담 공무원,12,117,DT_117108_C009,학대행위자 신고의무자 여부 및 직군,장애인학대현황,보건복지부,2019,2019,MT_ZTITLE,G_002_005,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117108_C009&conn_path=I2
사회복지전담 공무원,13,117,DT_117108_D041,신고의무자 여부 및 유형에 따른 사례판정,장애인학대현황,보건복지부,2018,2018,MT_ZTITLE,G_002_004,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117108_D041&conn_path=I2
사회복지전담 공무원,14,117,DT_117108_D043,신고의무자 여부 및 유형에 따른 장애인학대 유형,장애인학대현황,보건복지부,2018,2018,MT_ZTITLE,G_002_004,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117108_D043&conn_path=I2
사회복지전담 공무원,15,117,TX_117_2009_H5075,신고의무자 대상 노인학대 예방교육실시 현황,노인학대현황,보건복지부,2007,2019,MT_ZTITLE,C_8_003,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=TX_117_2009_H5075&conn_path=I2
사회복지전담 공무원,16,117,TX_117_2009_HJ008,신고자 유형,학대피해아동보호현황,보건복지부,2001,2017,MT_ZTITLE,117_11764_00A,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=TX_117_2009_HJ008&conn_path=I2
사회복지전담 공무원,17,117,TX_117_2009_H5077,신고의무자 대상 노인학대 예방교육 참석 현황,노인학대현황,보건복지부,2007,2019,MT_ZTITLE,C_8_003,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=TX_117_2009_H5077&conn_path=I2
사회복지전담 공무원,18,117,TX_117_2009_H5012,신고의무자별 신고유형(2005~2011),노인학대현황,보건복지부,2005,2011,MT_ZTITLE,117_11767_001,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=TX_117_2009_H5012&conn_path=I2
